City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
295,El Seibo,DO,2021-11-25 17:24:28,18.7641,-69.0375,85.53,73,17,11.59
296,Phan Thiet,VN,2021-11-25 17:24:29,10.9333,108.1,75.13,85,71,4.56
297,The Valley,AI,2021-11-25 17:24:29,18.217,-63.0578,86.14,48,20,9.22
298,Bonnyville,CA,2021-11-25 17:24:29,54.2668,-110.735,16.92,93,100,4.56
299,Kavieng,PG,2021-11-25 17:23:11,-2.5744,150.7967,81.93,73,8,7.34
300,Homer,US,2021-11-25 17:24:30,59.6425,-151.5483,19.29,88,90,21.85
301,Saint-Joseph,RE,2021-11-25 17:24:30,-21.3667,55.6167,76.21,83,50,2.57
302,Ennis,IE,2021-11-25 17:24:31,52.8436,-8.9864,44.53,81,75,8.05
303,Plettenberg Bay,ZA,2021-11-25 17:24:31,-34.0527,23.3716,64.4,70,17,20.96
304,Havoysund,NO,2021-11-25 17:22:12,70.9963,24.6622,25.03,64,100,13.06
305,Santa Rosa,PH,2021-11-25 17:19:40,14.3122,121.1114,80.11,87,100,9.24
306,Podgorica,ME,2021-11-25 17:24:32,42.4411,19.2636,56.52,82,75,3.44
307,Grindavik,IS,2021-11-25 17:24:32,63.8424,-22.4338,37.87,70,40,18.41
308,Kawalu,ID,2021-11-25 17:24:32,-7.3817,108.2082,73.2,95,98,0.85
309,Jurado,CO,2021-11-25 17:24:33,7.1053,-77.7641,77.34,89,100,1.05
310,Fukue,JP,2021-11-25 17:24:33,32.6881,128.8419,59.72,56,0,13.09
311,Doha,QA,2021-11-25 17:24:17,25.2867,51.5333,75.18,55,0,8.05
312,Kushmurun,KZ,2021-11-25 17:24:34,52.4503,64.6311,13.15,83,92,13.6
313,Haines Junction,CA,2021-11-25 17:24:34,60.7522,-137.5108,1.35,71,100,6.91
314,Mumbwa,ZM,2021-11-25 17:24:35,-14.9783,27.0619,72.82,65,100,4.85
315,Nemuro,JP,2021-11-25 17:24:35,43.3236,145.575,36.25,66,10,11.56
316,Dhidhdhoo,MV,2021-11-25 17:24:36,6.8833,73.1,81.55,70,100,4.16
317,Eureka,US,2021-11-25 17:24:36,40.8021,-124.1637,49.62,40,100,2.1
318,Tomatlan,MX,2021-11-25 17:24:36,19.9333,-105.25,85.21,30,72,1.23
319,Sonqor,IR,2021-11-25 17:24:37,34.7837,47.6004,47.21,41,97,3.44
320,Turukhansk,RU,2021-11-25 17:24:37,65.8167,87.9833,3.65,95,100,8.43
321,Bagdarin,RU,2021-11-25 17:24:38,54.4333,113.6,-5.17,99,71,1.43
322,Morlaix,FR,2021-11-25 17:24:38,48.5833,-4.0,48.06,70,75,9.22
323,Flin Flon,CA,2021-11-25 17:24:39,54.7682,-101.865,6.64,78,90,9.22
324,Peruibe,BR,2021-11-25 17:25:39,-24.32,-46.9983,79.11,70,32,7.52
325,Tunceli,TR,2021-11-25 17:25:39,39.1083,39.5471,47.26,95,100,2.13
326,Kokkola,FI,2021-11-25 17:25:42,63.8385,23.1307,22.93,95,0,4.61
327,Huanren,CN,2021-11-25 17:25:43,41.2647,125.3667,20.59,81,2,0.85
328,Kahului,US,2021-11-25 17:25:44,20.8947,-156.47,78.84,78,20,0.0
329,Yar-Sale,RU,2021-11-25 17:25:44,66.8333,70.8333,8.46,92,100,7.9
330,Ixtapa,MX,2021-11-25 17:25:45,20.7,-105.2,78.03,89,1,4.61
331,Mount Isa,AU,2021-11-25 17:25:45,-20.7333,139.5,67.77,73,49,0.0
332,Ugoofaaru,MV,2021-11-25 17:21:15,5.6667,73.0,81.01,73,100,5.23
333,Diffa,NE,2021-11-25 17:25:46,13.3154,12.6113,83.5,12,97,7.92
334,Sivaki,RU,2021-11-25 17:25:46,52.6333,126.75,10.27,83,100,7.65
335,Barabinsk,RU,2021-11-25 17:25:46,55.3571,78.357,-5.01,100,54,6.91
336,Vilyuysk,RU,2021-11-25 17:25:47,63.7553,121.6247,-4.94,96,100,2.75
337,Portobelo,PA,2021-11-25 17:25:47,9.55,-79.65,85.86,79,76,3.13
338,Murten,CH,2021-11-25 17:25:48,46.9283,7.1172,45.9,92,75,3.0
339,Huaihua,CN,2021-11-25 17:25:48,27.5494,109.9592,51.69,81,0,2.57
340,Sayyan,YE,2021-11-25 17:25:48,15.1718,44.3244,56.28,34,48,5.53
341,San Rafael,AR,2021-11-25 17:25:49,-34.6177,-68.3301,82.02,23,0,7.94
342,Seoul,KR,2021-11-25 17:21:33,37.5683,126.9778,35.11,69,0,3.44
343,Mahon,ES,2021-11-25 17:25:49,39.8885,4.2658,50.56,81,40,4.61
344,Lumeje,AO,2021-11-25 17:25:50,-11.55,20.7833,68.83,87,93,1.01
345,Yerbogachen,RU,2021-11-25 17:25:50,61.2767,108.0108,10.4,97,99,4.21
346,Provideniya,RU,2021-11-25 17:25:51,64.3833,-173.3,-0.99,82,50,7.11
347,Hokitika,NZ,2021-11-25 17:25:51,-42.7167,170.9667,56.21,82,100,2.64
348,Martapura,ID,2021-11-25 17:25:52,-3.4167,114.85,75.45,94,99,2.15
349,Rafai,CF,2021-11-25 17:25:52,4.95,23.9167,77.68,36,34,2.33
350,Ust-Omchug,RU,2021-11-25 17:25:53,61.15,149.6333,-27.89,100,64,3.29
351,Kamir,PK,2021-11-25 17:25:53,30.4333,73.05,65.84,22,0,3.6
352,Souillac,MU,2021-11-25 17:25:53,-20.5167,57.5167,77.38,78,40,3.44
353,Abhar,IR,2021-11-25 17:25:54,36.1468,49.218,39.22,87,100,3.65
354,Alice Springs,AU,2021-11-25 17:23:29,-23.7,133.8833,65.75,77,90,8.05
355,Pitimbu,BR,2021-11-25 17:25:54,-7.4706,-34.8086,90.19,64,73,11.68
356,Lorengau,PG,2021-11-25 17:25:55,-2.0226,147.2712,81.37,76,20,5.08
357,Abalak,RU,2021-11-25 17:25:56,58.1286,68.5944,3.69,97,66,5.06
358,Paracuru,BR,2021-11-25 17:25:57,-3.41,-39.0306,87.82,55,91,15.32
359,Ostrovnoy,RU,2021-11-25 17:25:57,68.0531,39.5131,11.91,77,83,2.89
360,Bom Jesus,BR,2021-11-25 17:24:59,-9.0744,-44.3586,85.33,56,90,3.65
361,Barra,BR,2021-11-25 17:25:58,-11.0894,-43.1417,89.64,38,52,5.79
362,Sao Felix Do Xingu,BR,2021-11-25 17:25:58,-6.6447,-51.995,92.73,44,100,2.59
363,Meulaboh,ID,2021-11-25 17:25:59,4.1363,96.1285,78.12,84,100,3.58
364,Beringovskiy,RU,2021-11-25 17:25:59,63.05,179.3167,-8.99,89,58,9.31
365,Peniche,PT,2021-11-25 17:26:00,39.3558,-9.3811,53.55,76,59,11.48
366,Sokoto,NG,2021-11-25 17:26:00,13.0609,5.239,89.74,14,58,8.41
367,Bodmin,GB,2021-11-25 17:26:01,50.4715,-4.7243,44.56,76,40,10.36
368,Ostersund,SE,2021-11-25 17:26:01,63.1792,14.6357,28.85,80,75,17.27
369,Half Moon Bay,US,2021-11-25 17:26:02,37.4636,-122.4286,60.78,56,1,0.0
370,Cabo San Lucas,MX,2021-11-25 17:27:02,22.8909,-109.9124,79.52,66,75,4.61
371,Qaqortoq,GL,2021-11-25 17:27:03,60.7167,-46.0333,34.3,98,100,5.55
372,Oistins,BB,2021-11-25 17:27:03,13.0667,-59.5333,86.09,70,20,8.05
373,Sao Joao Da Barra,BR,2021-11-25 17:27:04,-21.6403,-41.0511,80.69,72,54,9.31
374,Azovo,RU,2021-11-25 17:27:04,54.6997,73.0237,-0.65,96,14,9.53
375,Yulara,AU,2021-11-25 17:27:05,-25.2406,130.9889,62.44,72,0,10.36
376,Kikwit,CD,2021-11-25 17:27:05,-5.041,18.8162,71.96,95,89,1.7
377,Bereda,ES,2021-11-25 17:27:06,43.2686,-7.5406,48.92,100,87,6.35
378,Baykalovo,RU,2021-11-25 17:27:06,57.3981,63.7684,7.45,96,23,6.73
379,Kailua,US,2021-11-25 17:27:07,21.4022,-157.7394,76.98,78,75,9.22
380,Sokolo,ML,2021-11-25 17:27:07,14.7328,-6.1219,95.52,14,0,11.01
381,Kinkala,CG,2021-11-25 17:27:08,-4.3614,14.7644,69.57,97,100,2.37
382,Boddam,GB,2021-11-25 17:27:08,57.4667,-1.7833,38.39,80,100,15.48
383,Wanaka,NZ,2021-11-25 17:27:09,-44.7,169.15,56.1,59,100,13.0
384,Tarboro,US,2021-11-25 17:27:09,35.8968,-77.5358,58.91,33,1,12.66
385,Noumea,NC,2021-11-25 17:27:09,-22.2763,166.4572,78.01,99,99,9.6
386,Ancud,CL,2021-11-25 17:27:10,-41.8697,-73.8203,56.73,67,83,8.1
387,Palmer,US,2021-11-25 17:24:34,42.1584,-72.3287,52.68,48,95,1.01
388,Marshall,US,2021-11-25 17:27:10,34.3834,-86.3333,63.97,59,1,4.0
389,Joao Pinheiro,BR,2021-11-25 17:27:11,-17.7425,-46.1725,82.69,47,71,2.62
390,Itaituba,BR,2021-11-25 17:27:11,-4.2761,-55.9836,89.76,66,40,2.3
391,Mikhaylovka,RU,2021-11-25 17:27:12,50.06,43.2379,34.79,84,91,8.34
392,Misratah,LY,2021-11-25 17:27:12,32.3754,15.0925,74.59,53,76,12.8
393,Qaanaaq,GL,2021-11-25 17:27:13,77.484,-69.3632,-4.27,58,15,5.5
394,Imeni Babushkina,RU,2021-11-25 17:27:14,59.7573,43.1285,21.72,94,100,7.49
395,Nakhon Phanom,TH,2021-11-25 17:27:14,17.3333,104.4167,64.02,80,49,6.87
396,Aklavik,CA,2021-11-25 17:27:15,68.2191,-135.0107,-14.8,76,75,9.22
397,Zhigalovo,RU,2021-11-25 17:27:15,54.8097,105.1578,13.84,96,100,2.84
398,Arrifes,PT,2021-11-25 17:27:16,37.7667,-25.7,62.85,59,20,16.11
399,Ambon,ID,2021-11-25 17:27:16,-3.6954,128.1814,77.14,94,20,8.05
400,Lishan,CN,2021-11-25 17:27:16,31.8576,113.2951,51.22,45,0,0.22
401,Khani,GE,2021-11-25 17:27:17,41.9563,42.9566,45.97,84,100,4.59
402,Llangefni,GB,2021-11-25 17:27:17,53.2556,-4.3106,45.73,81,75,16.11
403,Kuah,MY,2021-11-25 17:27:18,6.3265,99.8432,77.0,100,40,0.0
404,Aripuana,BR,2021-11-25 17:27:18,-9.1667,-60.6333,90.16,50,100,2.84
405,Codrington,AU,2021-11-25 17:27:19,-38.2667,141.9667,52.09,66,86,20.18
406,Porto Novo,BJ,2021-11-25 17:27:19,6.4965,2.6036,83.32,74,41,7.87
407,Esso,RU,2021-11-25 17:27:19,55.9333,158.7,10.36,98,66,3.27
408,Ornskoldsvik,SE,2021-11-25 17:27:20,63.2909,18.7153,27.55,100,75,2.3
409,Bambanglipuro,ID,2021-11-25 17:27:20,-7.95,110.2833,78.35,86,100,3.42
410,Sassandra,CI,2021-11-25 17:27:21,4.95,-6.0833,83.8,71,7,8.37
411,Smithers,CA,2021-11-25 17:27:21,54.7804,-127.1743,37.72,93,75,9.22
412,Banjar,ID,2021-11-25 17:27:22,-8.19,114.9675,76.91,91,89,4.74
413,Biak,ID,2021-11-25 17:27:22,-0.9131,122.8766,77.14,84,100,2.44
414,Berlevag,NO,2021-11-25 17:27:22,70.8578,29.0864,17.6,86,90,12.66
415,Livingstone,ZM,2021-11-25 17:27:23,-17.8419,25.8543,76.19,58,81,14.74
416,Yerofey Pavlovich,RU,2021-11-25 17:28:23,53.9667,121.9667,2.68,96,100,2.51
417,Phonhong,LA,2021-11-25 17:28:24,18.5007,102.4166,68.59,89,2,2.26
418,Fuerte Olimpo,PY,2021-11-25 17:28:24,-21.0415,-57.8738,99.77,35,98,8.99
419,Pangnirtung,CA,2021-11-25 17:28:25,66.1451,-65.7125,28.4,64,90,14.97
420,Jibuti,DJ,2021-11-25 17:28:25,11.5,42.5,78.22,54,2,10.56
421,Lejanias,CO,2021-11-25 17:28:25,3.5251,-74.0216,76.32,88,96,4.14
422,Puerto Escondido,MX,2021-11-25 17:28:26,15.85,-97.0667,83.23,61,1,5.75
423,Kang,BW,2021-11-25 17:28:27,-23.6752,22.7876,86.29,16,33,10.96
424,Kasongo-Lunda,CD,2021-11-25 17:28:27,-6.4667,16.8167,73.49,85,87,3.33
425,Wajima,JP,2021-11-25 17:28:27,37.4,136.9,49.01,66,75,16.96
426,Khasan,RU,2021-11-25 17:28:28,42.4308,130.6434,27.01,53,46,17.81
427,Verkhnevilyuysk,RU,2021-11-25 17:28:28,63.4453,120.3167,-2.69,95,100,2.71
428,Flinders,AU,2021-11-25 17:28:29,-34.5833,150.8552,65.17,87,100,8.99
429,Port Blair,IN,2021-11-25 17:28:29,11.6667,92.75,77.94,88,100,7.47
430,Isla Mujeres,MX,2021-11-25 17:28:30,21.2311,-86.731,80.65,56,27,10.31
431,Asfi,MA,2021-11-25 17:28:30,32.2994,-9.2372,62.37,63,66,6.29
432,Lasa,IT,2021-11-25 17:28:30,46.6166,10.7002,42.26,92,99,2.48
433,Breves,BR,2021-11-25 17:28:31,-1.6822,-50.4803,90.7,50,99,3.06
434,Najran,SA,2021-11-25 17:28:31,17.4924,44.1277,70.45,34,1,4.47
435,Kavaratti,IN,2021-11-25 17:28:32,10.5669,72.642,82.51,77,100,4.47
436,Sobolevo,RU,2021-11-25 17:28:32,54.4299,31.8996,34.43,87,100,12.86
437,Gryazovets,RU,2021-11-25 17:28:32,58.88,40.2525,27.28,95,100,12.68
438,Strezhevoy,RU,2021-11-25 17:28:33,60.7333,77.5889,1.38,100,93,5.53
439,Iquitos,PE,2021-11-25 17:28:33,-3.7481,-73.2472,87.84,62,75,2.3
440,Dudinka,RU,2021-11-25 17:28:34,69.4058,86.1778,3.83,93,100,10.98
441,Miyako,JP,2021-11-25 17:28:34,39.6367,141.9525,38.88,78,31,6.42
442,Abu Samrah,SY,2021-11-25 17:28:35,35.3029,37.1841,59.29,72,96,5.84
443,Nuuk,GL,2021-11-25 17:28:35,64.1835,-51.7216,30.81,93,75,4.61
444,Jesi,IT,2021-11-25 17:28:36,43.5288,13.2402,52.34,67,100,3.0
445,Siocon,PH,2021-11-25 17:28:36,7.7061,122.1353,79.09,85,100,0.67
446,Celendin,PE,2021-11-25 17:28:36,-6.8703,-78.1517,59.52,65,96,4.32
447,Gisborne,NZ,2021-11-25 17:28:37,-38.6533,178.0042,54.95,91,38,7.94
448,Burnie,AU,2021-11-25 17:28:37,-41.0667,145.9167,52.92,86,100,9.69
449,Hualmay,PE,2021-11-25 17:28:38,-11.0964,-77.6139,70.99,74,78,9.73
450,Were Ilu,ET,2021-11-25 17:28:38,10.6,39.4333,51.6,50,37,6.89
451,Rondonopolis,BR,2021-11-25 17:27:07,-16.4708,-54.6356,83.68,71,100,1.79
452,Mackay,AU,2021-11-25 17:27:18,-21.15,149.2,75.04,94,40,1.14
453,Petatlan,MX,2021-11-25 17:28:39,17.5167,-101.2667,87.6,60,1,4.0
454,Tiznit,MA,2021-11-25 17:28:39,29.5833,-9.5,56.19,62,82,7.81
455,Fasa,IR,2021-11-25 17:28:40,28.9383,53.6482,47.44,34,0,0.0
456,Alindao,CF,2021-11-25 17:28:41,5.0267,21.2088,79.5,43,7,2.55
457,Buin,CL,2021-11-25 17:28:41,-33.7333,-70.75,93.06,11,0,9.48
458,Mayor Pablo Lagerenza,PY,2021-11-25 17:28:42,-19.9309,-60.7718,102.07,29,56,12.71
459,Key Largo,US,2021-11-25 17:25:12,25.0865,-80.4473,77.0,70,84,15.14
460,Broken Hill,AU,2021-11-25 17:28:42,-31.95,141.4333,60.51,77,90,21.85
461,Riverton,US,2021-11-25 17:29:43,40.5219,-111.9391,42.3,61,1,5.01
462,La Romana,DO,2021-11-25 17:29:43,18.4273,-68.9728,86.36,62,40,8.05
463,Burgos,ES,2021-11-25 17:29:43,42.3394,-3.7079,37.81,87,75,11.5
464,Camocim,BR,2021-11-25 17:29:44,-2.9022,-40.8411,91.9,51,78,19.44
465,Sicamous,CA,2021-11-25 17:29:44,50.8331,-118.9856,36.59,94,100,3.06
466,Tucuma,BR,2021-11-25 17:27:30,-0.1833,-50.05,88.02,59,97,6.98
467,Benguela,AO,2021-11-25 17:29:45,-12.5763,13.4055,77.4,68,97,6.02
468,Santa Cruz,BO,2021-11-25 17:26:11,-17.8,-63.1667,86.05,62,75,20.71
469,Fare,PF,2021-11-25 17:29:45,-16.7,-151.0167,81.32,77,18,15.88
470,Boyuibe,BO,2021-11-25 17:29:46,-20.4167,-63.2833,87.71,44,97,5.97
471,Opuwo,NA,2021-11-25 17:29:46,-18.0607,13.84,83.14,14,4,21.05
472,Shepsi,RU,2021-11-25 17:29:46,44.0361,39.1489,44.83,67,4,6.46
473,San Quintin,MX,2021-11-25 17:29:47,30.4833,-115.95,67.42,33,0,2.28
474,Mahibadhoo,MV,2021-11-25 17:29:47,3.7833,72.9667,81.43,76,100,14.58
475,Scarborough,GB,2021-11-25 17:29:05,54.2797,-0.4044,39.52,80,98,1.01
476,Riyadh,SA,2021-11-25 17:25:51,24.6877,46.7219,71.74,28,0,9.86
477,Luanda,AO,2021-11-25 17:29:48,-8.8368,13.2343,82.4,74,75,6.91
478,Pacific Grove,US,2021-11-25 17:27:07,36.6177,-121.9166,63.09,45,1,1.01
479,Bilma,NE,2021-11-25 17:29:48,18.6853,12.9164,83.59,15,0,7.2
480,Rodrigues Alves,BR,2021-11-25 17:29:49,-7.738,-72.6509,89.8,46,97,3.65
481,Aykhal,RU,2021-11-25 17:29:49,66.0,111.5,-14.96,100,100,6.98
482,Margate,GB,2021-11-25 17:29:49,51.3813,1.3862,42.69,81,39,20.83
483,Kattivakkam,IN,2021-11-25 17:29:50,13.2167,80.3167,79.07,93,68,16.22
484,Coihaique,CL,2021-11-25 17:29:50,-45.5752,-72.0662,59.61,47,75,9.22
485,Susanville,US,2021-11-25 17:29:50,40.4163,-120.653,36.09,61,82,3.29
486,Alofi,NU,2021-11-25 17:29:51,-19.0595,-169.9187,69.69,94,41,0.0
487,Caravelas,BR,2021-11-25 17:29:52,-17.7125,-39.2481,81.32,56,30,8.88
488,Nam Som,TH,2021-11-25 17:29:53,17.7704,102.1895,69.03,77,7,1.81
489,Arlit,NE,2021-11-25 17:29:53,18.7369,7.3853,85.6,15,1,7.78
490,Ambatofinandrahana,MG,2021-11-25 17:29:54,-20.55,46.8,71.65,61,66,0.87
491,Marechal Floriano,BR,2021-11-25 17:29:54,-20.4128,-40.6831,75.45,62,34,6.8
492,Trairi,BR,2021-11-25 17:27:32,-3.2778,-39.2689,89.02,52,97,15.55
493,Chicama,PE,2021-11-25 17:29:55,-7.8447,-79.1469,66.74,64,81,10.31
494,Rio Grande,BR,2021-11-25 17:29:55,-32.035,-52.0986,80.71,76,99,10.04
495,Sambava,MG,2021-11-25 17:29:56,-14.2667,50.1667,76.57,76,8,3.38
496,Apache Junction,US,2021-11-25 17:29:56,33.4151,-111.5496,67.44,16,20,18.99
497,Tecoanapa,MX,2021-11-25 17:29:56,16.5167,-98.75,84.7,61,1,2.1
498,Soyo,AO,2021-11-25 17:29:57,-6.1349,12.3689,77.05,80,100,4.21
499,Togur,RU,2021-11-25 17:29:57,58.3631,82.8265,-4.13,100,72,4.16
500,Alyangula,AU,2021-11-25 17:29:58,-13.8483,136.4192,80.47,94,99,3.44
501,Tomino,ES,2021-11-25 17:29:58,41.9877,-8.755,58.78,66,69,10.78
502,Dalbandin,PK,2021-11-25 17:29:59,28.8947,64.4101,61.83,25,0,7.34
503,Dombarovskiy,RU,2021-11-25 17:29:59,50.7587,59.5386,16.61,80,100,18.28
504,Constitucion,CL,2021-11-25 17:29:59,-35.3333,-72.4167,67.35,63,9,15.79
505,Nova Borova,UA,2021-11-25 17:30:00,50.693,28.6345,35.35,68,4,14.23
506,Shchigry,RU,2021-11-25 17:30:00,51.8755,36.9043,35.42,80,100,10.85
507,Juegang,CN,2021-11-25 17:30:01,32.3174,121.1855,50.74,69,0,1.16
508,Rawah,IQ,2021-11-25 17:30:01,34.4816,41.9093,63.25,52,100,8.61
509,Mangrol,IN,2021-11-25 17:30:02,21.1167,70.1167,77.59,46,10,7.23
510,Dharur,IN,2021-11-25 17:31:02,18.8167,76.1167,71.22,61,80,4.14
511,Irbeyskoye,RU,2021-11-25 17:31:03,55.6428,95.4522,29.12,97,100,3.69
512,Salem,IN,2021-11-25 17:30:31,11.65,78.1667,73.24,94,100,3.53
513,Nara,JP,2021-11-25 17:27:24,34.6851,135.8049,60.08,44,24,2.95
514,Rio Sereno,PA,2021-11-25 17:31:04,8.8167,-82.8667,77.85,84,85,2.37
515,Belmonte,BR,2021-11-25 17:31:04,-15.8631,-38.8828,84.2,63,24,11.41
516,Geraldton,AU,2021-11-25 17:31:04,-28.7667,114.6,61.21,77,0,5.75
517,Douentza,ML,2021-11-25 17:31:05,14.9951,-2.9517,88.14,16,2,6.15
518,Shakawe,BW,2021-11-25 17:31:05,-18.3667,21.85,77.94,46,62,12.12
519,Lukang,TW,2021-11-25 17:31:06,24.0567,120.4352,71.44,84,94,14.94
520,Provost,CA,2021-11-25 17:31:06,52.3501,-110.2683,27.82,83,100,5.77
521,Acapulco,MX,2021-11-25 17:31:07,16.8634,-99.8901,85.82,62,20,4.61
522,Saint-Augustin,CA,2021-11-25 17:31:07,51.226,-58.6502,45.0,98,100,15.08
523,Orotukan,RU,2021-11-25 17:31:08,62.2667,151.7,-27.15,100,23,3.62
524,Tavda,RU,2021-11-25 17:31:08,58.0425,65.2726,5.25,96,8,5.59
525,Avera,US,2021-11-25 17:31:09,33.194,-82.5271,63.91,48,99,9.15
526,Serra,BR,2021-11-25 17:26:31,-20.1286,-40.3078,81.86,54,0,10.36
527,Port Said,EG,2021-11-25 17:30:29,31.2565,32.2841,69.78,68,0,5.75
528,Jalu,LY,2021-11-25 17:31:09,29.0331,21.5482,73.83,25,39,11.16
529,Portland,US,2021-11-25 17:30:01,45.5234,-122.6762,47.46,92,75,1.01
530,Esmeralda,CU,2021-11-25 17:31:10,21.8525,-78.1169,72.64,58,61,10.92
531,Ambulu,ID,2021-11-25 17:31:10,-8.345,113.6058,77.4,89,99,2.15
532,Gazanjyk,TM,2021-11-25 17:31:11,39.2446,55.5154,44.28,41,91,11.79
533,Zaraza,VE,2021-11-25 17:31:11,9.3503,-65.3245,95.34,36,82,4.54
534,Kamenskiy,RU,2021-11-25 17:31:11,50.8855,45.488,27.57,92,74,7.99
535,Gryfice,PL,2021-11-25 17:31:12,53.9165,15.2003,42.39,81,100,16.33
536,Bogotol,RU,2021-11-25 17:31:12,56.2078,89.5342,20.73,96,100,7.85
537,Parnarama,BR,2021-11-25 17:31:13,-5.6817,-43.0933,92.08,46,79,3.33
538,Hay River,CA,2021-11-25 17:30:09,60.8156,-115.7999,8.58,78,75,5.75
539,Yeppoon,AU,2021-11-25 17:31:13,-23.1333,150.7333,73.18,88,100,4.97
540,Uzventis,LT,2021-11-25 17:31:14,55.7803,22.6547,37.47,79,99,13.0
541,Basco,PH,2021-11-25 17:31:14,20.4487,121.9702,78.51,78,71,23.55
542,Rojhan,PK,2021-11-25 17:31:15,28.6868,69.9534,69.85,18,0,9.04
543,Zhuhai,CN,2021-11-25 17:31:15,22.2769,113.5678,69.06,64,0,9.22
544,Ellsworth,US,2021-11-25 17:31:15,44.5434,-68.4195,50.68,47,1,8.99
545,Montauban,FR,2021-11-25 17:31:16,44.0833,1.5,52.12,92,99,4.38
546,Tottori,JP,2021-11-25 17:31:16,35.5,134.2333,51.62,68,67,10.92
547,Atasu,KZ,2021-11-25 17:31:16,48.6814,71.6433,7.92,92,59,8.3
548,Maine-Soroa,NE,2021-11-25 17:31:17,13.2114,12.0241,81.32,12,82,8.61
